"","X","date","serial_number","model","capacity_bytes","failure","smart_1_normalized","smart_3_normalized","smart_7_normalized","smart_9_raw","smart_12_raw","smart_190_raw"
"3207371",3207371,"2016-08-15","Z300ZSHX","ST4000DM000",4.000787e+12,0,109,95,87,22134,5,28
"3207541",3207541,"2016-08-15","W300BND1","ST4000DM000",4.000787e+12,0,117,91,89,27511,17,26
"3208031",3208031,"2016-08-15","Z3014LKQ","ST4000DM000",4.000787e+12,0,120,91,89,21914,18,27
"3208725",3208725,"2016-08-15","Z302T681","ST4000DM000",4.000787e+12,0,114,96,85,7907,4,35
"3209031",3209031,"2016-08-15","WD-WX21D947N7H5","WDC WD60EFRX",6.001175e+12,0,200,100,200,14822,5,NA
"3209171",3209171,"2016-08-15","Z304JW7S","ST4000DM000",4.000787e+12,0,117,93,84,7495,7,32
"3209255",3209255,"2016-08-15","Z3025K82","ST4000DM000",4.000787e+12,0,108,91,89,16093,10,19
"3209259",3209259,"2016-08-15","Z3029YRV","ST4000DM000",4.000787e+12,0,108,92,87,12657,11,27
"3209277",3209277,"2016-08-15","Z300YTX5","ST4000DM000",4.000787e+12,0,118,96,88,15870,3,23
"3209325",3209325,"2016-08-15","S3010CKZ","ST4000DM000",4.000787e+12,0,117,92,85,9460,12,24
"3209567",3209567,"2016-08-15","Z302T6D2","ST4000DM000",4.000787e+12,0,119,96,85,8336,4,27
"3209606",3209606,"2016-08-15","Z305KB72","ST4000DM000",4.000787e+12,0,111,95,82,4181,5,35
"3210762",3210762,"2016-08-15","Z305D5MZ","ST4000DM000",4.000787e+12,0,117,93,84,4787,6,28
"3211578",3211578,"2016-08-15","Z305BFXZ","ST4000DM000",4.000787e+12,0,120,97,72,865,3,24
"3211972",3211972,"2016-08-15","MJ0351YNGA6Z8A","Hitachi HDS5C3030ALA630",3.000593e+12,0,100,125,100,32014,25,NA
"3213803",3213803,"2016-08-15","ZA10B15T","ST8000DM002",8.001563e+12,0,79,96,82,1328,2,34
"3213955",3213955,"2016-08-15","Z304KBS2","ST4000DM000",4.000787e+12,0,118,94,85,7562,6,25
"3214187",3214187,"2016-08-15","Z3057DTN","ST4000DM000",4.000787e+12,0,108,97,84,5988,2,25
"3215666",3215666,"2016-08-15","Z304YZ8G","ST4000DM000",4.000787e+12,0,113,97,82,3680,3,25
"3215861",3215861,"2016-08-15","Z3025LA6","ST4000DM000",4.000787e+12,0,114,97,88,15556,3,22
"3215908",3215908,"2016-08-15","Z3025LAG","ST4000DM000",4.000787e+12,0,117,93,89,15533,7,23
"3217001",3217001,"2016-08-15","Z3029Z82","ST4000DM000",4.000787e+12,0,119,91,88,13734,12,25
"3217009",3217009,"2016-08-15","Z3014PBZ","ST4000DM000",4.000787e+12,0,118,91,87,21630,24,22
"3217244",3217244,"2016-08-15","W300D541","ST4000DM000",4.000787e+12,0,118,92,88,26703,36,21
"3217789",3217789,"2016-08-15","Z3040E86","ST4000DM000",4.000787e+12,0,112,91,86,8168,8,22
"3218017",3218017,"2016-08-15","WD-WX31D743YAF2","WDC WD60EFRX",6.001175e+12,0,200,202,100,14820,8,NA
"3218786",3218786,"2016-08-15","WD-WX41D94RN118","WDC WD60EFRX",6.001175e+12,0,200,100,200,14822,5,NA
"3218808",3218808,"2016-08-15","Z300YLQ9","ST4000DM000",4.000787e+12,0,114,94,89,15703,6,20
"3218938",3218938,"2016-08-15","Z302B0B3","ST4000DM000",4.000787e+12,0,114,91,88,13644,11,30
"3219192",3219192,"2016-08-15","ZA125EQX","ST8000DM002",8.001563e+12,0,72,99,82,581,1,35
"3220025",3220025,"2016-08-15","Z300GZ0R","ST4000DM000",4.000787e+12,0,120,91,87,26826,23,24
"3220070",3220070,"2016-08-15","Z304HNKK","ST4000DM000",4.000787e+12,0,117,98,84,6804,2,23
"3221575",3221575,"2016-08-15","Z3015CFB","ST4000DM000",4.000787e+12,0,110,91,87,23015,16,21
"3222279",3222279,"2016-08-15","MK0311YHGKAWPA","Hitachi HDS723030ALA640",3.000593e+12,0,100,123,100,40151,27,NA
"3222629",3222629,"2016-08-15","PL2331LAH46AJJ","HGST HMS5C4040BLE640",4.000787e+12,0,100,100,100,3248,3,NA
"3222895",3222895,"2016-08-15","Z30250F3","ST4000DM000",4.000787e+12,0,117,96,89,16108,4,23
"3223169",3223169,"2016-08-15","Z303ZYFD","ST4000DM000",4.000787e+12,0,117,91,84,8095,11,18
"3223702",3223702,"2016-08-15","W300BHTL","ST4000DM000",4.000787e+12,0,118,92,89,27511,17,26
"3223805",3223805,"2016-08-15","Z304EYKN","ST4000DM000",4.000787e+12,0,103,95,84,6991,5,24
"3224418",3224418,"2016-08-15","WD-WX11D943555F","WDC WD60EFRX",6.001175e+12,0,200,205,200,14818,9,NA
"3224852",3224852,"2016-08-15","Z3054PCD","ST4000DM000",4.000787e+12,0,108,97,68,254,3,28
"3226848",3226848,"2016-08-15","ZA1270HB","ST8000DM002",8.001563e+12,0,81,98,79,365,1,39
"3228245",3228245,"2016-08-15","Z3015Z3B","ST4000DM000",4.000787e+12,0,118,91,84,21417,9,25
"3228505",3228505,"2016-08-15","Z305GVFS","ST4000DM000",4.000787e+12,0,117,99,82,4158,1,23
"3228599",3228599,"2016-08-15","Z3011WXM","ST4000DM000",4.000787e+12,0,116,96,87,22135,4,24
"3229345",3229345,"2016-08-15","Z3015J3M","ST4000DM000",4.000787e+12,0,120,94,84,20556,6,18
"3230315",3230315,"2016-08-15","Z3029YX1","ST4000DM000",4.000787e+12,0,113,94,88,13518,6,26
"3230408",3230408,"2016-08-15","S300XCPL","ST4000DM000",4.000787e+12,0,119,100,85,9537,0,27
"3231105",3231105,"2016-08-15","PL1321LAG35TLH","Hitachi HDS5C4040ALE630",4.000787e+12,0,100,125,100,28606,31,NA
"3231384",3231384,"2016-08-15","Z305BAK1","ST4000DM000",4.000787e+12,0,119,95,78,2171,5,23
"3231430",3231430,"2016-08-15","W300J68Y","ST4000DM000",4.000787e+12,0,118,91,87,25171,17,26
"3231675",3231675,"2016-08-15","Z300GPHJ","ST4000DM000",4.000787e+12,0,117,94,89,27051,6,22
"3231913",3231913,"2016-08-15","WD-WXC1H3440683","WDC WD60EFRX",6.001175e+12,0,200,206,100,14820,8,NA
"3231917",3231917,"2016-08-15","Z300ZRR4","ST4000DM000",4.000787e+12,0,117,91,87,22128,12,24
"3232730",3232730,"2016-08-15","Z3016PP6","ST4000DM000",4.000787e+12,0,119,95,87,21417,5,20
"3233317",3233317,"2016-08-15","Z3014PF3","ST4000DM000",4.000787e+12,0,119,96,87,21418,3,26
"3233694",3233694,"2016-08-15","Z3029F0E","ST4000DM000",4.000787e+12,0,118,92,88,13912,15,34
"3233843",3233843,"2016-08-15","Z300ZQY6","ST4000DM000",4.000787e+12,0,117,96,87,22133,4,19
"3233875",3233875,"2016-08-15","Z305BV2A","ST4000DM000",4.000787e+12,0,118,94,82,4517,6,32
"3234161",3234161,"2016-08-15","Z300X74C","ST4000DM000",4.000787e+12,0,117,91,88,23354,8,20
"3234697",3234697,"2016-08-15","Z3051SXK","ST4000DM000",4.000787e+12,0,118,96,83,4517,4,26
"3235328",3235328,"2016-08-15","Z300MX97","ST4000DM000",4.000787e+12,0,108,92,87,25118,30,29
"3235435",3235435,"2016-08-15","Z3040PZK","ST4000DM000",4.000787e+12,0,118,91,86,8003,8,26
"3235736",3235736,"2016-08-15","ZA10MCH1","ST8000DM002",8.001563e+12,0,80,96,84,1979,2,24
"3235959",3235959,"2016-08-15","Z303XYM6","ST4000DM000",4.000787e+12,0,119,95,84,6824,5,23
"3236108",3236108,"2016-08-15","Z3041BT0","ST4000DM000",4.000787e+12,0,119,99,82,8074,1,19
"3236927",3236927,"2016-08-15","Z3025M9A","ST4000DM000",4.000787e+12,0,111,93,88,15871,7,19
"3237821",3237821,"2016-08-15","WD-WXC1H3442013","WDC WD60EFRX",6.001175e+12,0,200,201,200,14820,8,NA
"3237903",3237903,"2016-08-15","WD-WX21D947NNDH","WDC WD60EFRX",6.001175e+12,0,200,197,200,14821,8,NA
"3238156",3238156,"2016-08-15","Z304KBYT","ST4000DM000",4.000787e+12,0,117,94,83,5507,6,25
"3239882",3239882,"2016-08-15","WD-WCC4N0385882","WDC WD30EFRX",3.000593e+12,0,200,191,200,18143,71,NA
"3240204",3240204,"2016-08-15","Z3024CA7","ST4000DM000",4.000787e+12,0,114,94,87,12081,6,20
"3240613",3240613,"2016-08-15","W300BJ07","ST4000DM000",4.000787e+12,0,120,92,88,27051,25,24
"3241219",3241219,"2016-08-15","Z300GP9Z","ST4000DM000",4.000787e+12,0,111,91,87,23806,62,19
"3241827",3241827,"2016-08-15","W300R7YQ","ST4000DM000",4.000787e+12,0,119,91,81,21912,26,28
"3242149",3242149,"2016-08-15","Z300GPMY","ST4000DM000",4.000787e+12,0,117,91,84,26736,21,25
"3242888",3242888,"2016-08-15","Z3025ZRH","ST4000DM000",4.000787e+12,0,116,92,89,16093,10,20
"3243157",3243157,"2016-08-15","WD-WX41D94RNDP3","WDC WD60EFRX",6.001175e+12,0,200,100,200,13865,6,NA
"3243260",3243260,"2016-08-15","Z300GYZV","ST4000DM000",4.000787e+12,0,119,93,89,27048,17,27
"3244464",3244464,"2016-08-16","S301NK3V","ST4000DM000",4.000787e+12,0,119,94,84,7010,6,22
"3244475",3244475,"2016-08-16","ZA11PTTG","ST8000DM002",8.001563e+12,0,67,98,83,607,1,40
"3244729",3244729,"2016-08-16","MK0311YHGL3H3A","Hitachi HDS723030ALA640",3.000593e+12,0,100,121,100,44952,28,NA
"3245539",3245539,"2016-08-16","W300960V","ST4000DM000",4.000787e+12,0,117,91,90,27676,13,26
"3245564",3245564,"2016-08-16","Z300KK12","ST4000DM000",4.000787e+12,0,114,91,80,23641,18,26
"3245694",3245694,"2016-08-16","S3006YCG","ST4000DM000",4.000787e+12,0,102,91,83,21411,12,24
"3245844",3245844,"2016-08-16","Z3029Z3P","ST4000DM000",4.000787e+12,0,120,91,88,13756,10,26
"3246317",3246317,"2016-08-16","Z300GZ34","ST4000DM000",4.000787e+12,0,115,91,88,27073,16,22
"3246550",3246550,"2016-08-16","Z3025ZNH","ST4000DM000",4.000787e+12,0,117,92,88,16107,9,24
"3246751",3246751,"2016-08-16","Z304KBTA","ST4000DM000",4.000787e+12,0,108,94,84,6827,6,22
"3246819",3246819,"2016-08-16","W0Q1SSE0","ST320LT007",320072933376,0,115,98,87,24397,33,32
"3246979",3246979,"2016-08-16","WD-WXL1H642VM3E","WDC WD60EFRX",6.001175e+12,0,200,204,200,14842,9,NA
"3247745",3247745,"2016-08-16","Z3029GFH","ST4000DM000",4.000787e+12,0,118,92,84,14048,8,18
"3248092",3248092,"2016-08-16","Z303R4WA","ST4000DM000",4.000787e+12,0,119,95,86,9708,5,20
"3250070",3250070,"2016-08-16","Z300GPJL","ST4000DM000",4.000787e+12,0,115,91,89,27076,8,24
"3250418",3250418,"2016-08-16","Z1Z0470E","ST4000DX000",4.000787e+12,0,119,90,96,28572,18,36
"3250461",3250461,"2016-08-16","Z300K8D5","ST4000DM000",4.000787e+12,0,115,95,89,25713,5,20
"3250921",3250921,"2016-08-16","Z304HML7","ST4000DM000",4.000787e+12,0,120,99,84,6850,1,22
"3251267",3251267,"2016-08-16","Z3023XA8","ST4000DM000",4.000787e+12,0,107,91,88,15214,34,25
"3251917",3251917,"2016-08-16","S300YQ6K","ST4000DM000",4.000787e+12,0,117,97,85,9488,3,25
"3252411",3252411,"2016-08-16","Z3029GYZ","ST4000DM000",4.000787e+12,0,110,92,89,14049,8,20
"3252803",3252803,"2016-08-16","W300J2V0","ST4000DM000",4.000787e+12,0,120,92,88,24415,9,22
"3253055",3253055,"2016-08-16","Z300GZEF","ST4000DM000",4.000787e+12,0,117,92,89,27077,10,24
"3253869",3253869,"2016-08-16","Z3025K2X","ST4000DM000",4.000787e+12,0,116,96,75,16401,4,21
"3254000",3254000,"2016-08-16","Z305D581","ST4000DM000",4.000787e+12,0,117,93,82,4541,7,26
"3254465",3254465,"2016-08-16","Z30402QR","ST4000DM000",4.000787e+12,0,114,91,85,8212,16,21
"3254617",3254617,"2016-08-16","Z300ZV95","ST4000DM000",4.000787e+12,0,115,91,87,22156,8,19
"3254916",3254916,"2016-08-16","Z304J0X2","ST4000DM000",4.000787e+12,0,117,95,84,7548,5,26
"3255007",3255007,"2016-08-16","Z3029H4P","ST4000DM000",4.000787e+12,0,116,98,87,13351,2,22
"3255118",3255118,"2016-08-16","S300818F","ST4000DM000",4.000787e+12,0,115,91,82,21411,12,25
"3255218",3255218,"2016-08-16","Z4D05RYT","ST6000DX000",6.001175e+12,0,117,88,90,12582,15,31
"3255301",3255301,"2016-08-16","Z1Z05439","ST4000DX000",4.000787e+12,0,111,91,90,8649,10,23
"3255361",3255361,"2016-08-16","WD-WCC4N0HT6DU5","WDC WD30EFRX",3.000593e+12,0,200,182,200,4687,15,NA
"3255564",3255564,"2016-08-16","Z302325Z","ST4000DM000",4.000787e+12,0,119,95,87,15917,5,29
"3255849",3255849,"2016-08-16","WD-WCAV3D509504","WDC WD1600AAJS",160041885696,0,200,138,100,42929,56,28
"3256138",3256138,"2016-08-16","S300XRSJ","ST4000DM000",4.000787e+12,0,117,96,88,13807,4,26
"3256167",3256167,"2016-08-16","PL1331LAGSM12H","HGST HMS5C4040ALE640",4.000787e+12,1,92,100,63,18396,8,NA
"3256491",3256491,"2016-08-16","PL1331LAGT941H","HGST HMS5C4040ALE640",4.000787e+12,0,100,100,100,17408,5,NA
"3257078",3257078,"2016-08-16","Z301475Y","ST4000DM000",4.000787e+12,0,112,91,87,23021,14,31
"3257386",3257386,"2016-08-16","W300C1LH","ST4000DM000",4.000787e+12,0,110,91,90,27633,26,27
"3257497",3257497,"2016-08-16","Z305D34A","ST4000DM000",4.000787e+12,0,117,96,82,4542,4,25
"3257972",3257972,"2016-08-16","ZA110RTA","ST8000DM002",8.001563e+12,0,82,98,82,1211,1,25
"3258376",3258376,"2016-08-16","Z305D214","ST4000DM000",4.000787e+12,0,118,95,82,4544,5,26
"3258714",3258714,"2016-08-16","WD-WX31D847KHLA","WDC WD60EFRX",6.001175e+12,0,200,100,200,14846,5,NA
"3258762",3258762,"2016-08-16","MJ1321YNG0PTPA","Hitachi HDS5C3030ALA630",3.000593e+12,0,100,128,100,43994,28,NA
"3259239",3259239,"2016-08-16","Z302A0XB","ST4000DM000",4.000787e+12,0,119,92,88,14429,13,30
"3259258",3259258,"2016-08-16","Z3015LCK","ST4000DM000",4.000787e+12,0,111,91,87,23019,7,32
"3259697",3259697,"2016-08-16","S300WFAX","ST4000DM000",4.000787e+12,0,112,98,85,9200,2,31
"3259987",3259987,"2016-08-16","PL1331LAGS94VH","HGST HMS5C4040ALE640",4.000787e+12,0,100,100,100,18944,2,NA
"3260375",3260375,"2016-08-16","Z3001Y9R","ST4000DM000",4.000787e+12,0,112,91,89,28909,55,30
"3260500",3260500,"2016-08-16","ZA10ATDQ","ST8000DM002",8.001563e+12,0,84,98,81,1230,1,37
"3260687",3260687,"2016-08-16","S300Z6B7","ST4000DM000",4.000787e+12,0,117,92,85,10554,15,28
"3260740",3260740,"2016-08-16","Z3025M2K","ST4000DM000",4.000787e+12,0,102,92,88,16109,12,27
"3260763",3260763,"2016-08-16","Z305FFV3","ST4000DM000",4.000787e+12,1,118,98,82,4541,2,26
"3261641",3261641,"2016-08-16","PL2331LAHDSEJJ","HGST HMS5C4040BLE640",4.000787e+12,0,100,100,100,2480,4,NA
"3261642",3261642,"2016-08-16","Z3015CHH","ST4000DM000",4.000787e+12,0,114,91,87,23053,14,20
"3261654",3261654,"2016-08-16","Z300GYXN","ST4000DM000",4.000787e+12,0,118,92,77,27070,17,26
"3261741",3261741,"2016-08-16","WD-WMC4N0D64V2W","WDC WD30EFRX",3.000593e+12,0,200,174,200,12857,8,NA
"3261763",3261763,"2016-08-16","Z305D31J","ST4000DM000",4.000787e+12,0,114,96,82,4541,4,28
"3262181",3262181,"2016-08-16","PL1331LAGS04KH","HGST HMS5C4040ALE640",4.000787e+12,0,100,129,100,19132,12,NA
"3262302",3262302,"2016-08-16","Z300KFN0","ST4000DM000",4.000787e+12,0,112,91,80,23639,18,28
"3262428",3262428,"2016-08-16","W300HHH5","ST4000DM000",4.000787e+12,0,117,91,87,25143,27,29
"3262550",3262550,"2016-08-16","Z30250W7","ST4000DM000",4.000787e+12,0,116,93,87,16084,7,22
"3262571",3262571,"2016-08-16","W300E02Z","ST4000DM000",4.000787e+12,0,111,92,90,27676,14,24
"3262617",3262617,"2016-08-16","Z304KR1G","ST4000DM000",4.000787e+12,0,119,95,84,7518,5,33
"3263150",3263150,"2016-08-16","S301PPYE","ST4000DM000",4.000787e+12,0,119,98,84,7519,2,26
"3263191",3263191,"2016-08-16","Z3025LJK","ST4000DM000",4.000787e+12,0,117,92,88,16087,9,23
"3263510",3263510,"2016-08-16","PL2331LAH42LTJ","HGST HMS5C4040BLE640",4.000787e+12,0,100,100,100,3252,5,NA
"3263830",3263830,"2016-08-16","PL1331LAGRHGHH","HGST HMS5C4040ALE640",4.000787e+12,0,100,100,100,19137,5,NA
"3263837",3263837,"2016-08-16","Z304HSG1","ST4000DM000",4.000787e+12,0,110,98,84,6537,2,20
"3264329",3264329,"2016-08-16","W300KKJ0","ST4000DM000",4.000787e+12,0,117,91,87,24292,13,19
"3265025",3265025,"2016-08-16","Z302AJVP","ST4000DM000",4.000787e+12,0,117,99,85,10041,1,23
"3265751",3265751,"2016-08-16","WD-WX11D2404932","WDC WD60EFRX",6.001175e+12,0,200,100,200,14846,5,NA
"3266338",3266338,"2016-08-16","ZA12KEBM","ST8000DM002",8.001563e+12,0,100,98,81,606,1,35
"3266817",3266817,"2016-08-16","Z302AKDR","ST4000DM000",4.000787e+12,0,114,93,85,9484,7,26
"3266850",3266850,"2016-08-16","Z300KMTN","ST4000DM000",4.000787e+12,0,119,91,87,25740,11,27
"3266953",3266953,"2016-08-16","Z304JWEP","ST4000DM000",4.000787e+12,0,115,96,84,6848,4,23
"3267096",3267096,"2016-08-16","Z300GYSB","ST4000DM000",4.000787e+12,0,119,92,89,27074,22,27
"3267244",3267244,"2016-08-16","Z300GZ9M","ST4000DM000",4.000787e+12,0,114,92,89,27076,10,25
"3267800",3267800,"2016-08-16","Z304HVA3","ST4000DM000",4.000787e+12,0,110,98,84,6493,2,19
"3267902",3267902,"2016-08-16","PL1331LAHDZ0UH","HGST HMS5C4040BLE640",4.000787e+12,0,100,100,100,2793,4,NA
"3267949",3267949,"2016-08-16","Z3040E61","ST4000DM000",4.000787e+12,0,117,92,86,8145,8,27
"3268333",3268333,"2016-08-16","W300H3GP","ST4000DM000",4.000787e+12,0,114,94,88,24441,6,26
"3268467",3268467,"2016-08-16","Z300GPL3","ST4000DM000",4.000787e+12,0,117,92,88,27072,19,28
"3268778",3268778,"2016-08-16","Z300K8FE","ST4000DM000",4.000787e+12,0,116,92,87,25738,11,27
"3268987",3268987,"2016-08-16","Z300JM1J","ST4000DM000",4.000787e+12,0,119,91,71,21980,20,23
"3269337",3269337,"2016-08-16","Z4D0ANNG","ST6000DX000",6.001175e+12,0,113,90,90,11739,6,41
"3269814",3269814,"2016-08-16","Z305BB44","ST4000DM000",4.000787e+12,0,117,97,69,253,3,18
"3270266",3270266,"2016-08-16","Z3029H32","ST4000DM000",4.000787e+12,0,120,93,88,14816,7,21
"3270950",3270950,"2016-08-16","Z3025KG8","ST4000DM000",4.000787e+12,0,119,95,88,15530,5,21
"3271455",3271455,"2016-08-16","Z3015L0K","ST4000DM000",4.000787e+12,0,117,96,88,14427,4,35
"3271853",3271853,"2016-08-16","Z302AKTA","ST4000DM000",4.000787e+12,0,111,92,88,13732,14,35
"3272155",3272155,"2016-08-16","S301KXZY","ST4000DM000",4.000787e+12,0,111,99,85,7520,1,30
"3272756",3272756,"2016-08-16","Z3029F6W","ST4000DM000",4.000787e+12,0,118,96,88,13808,4,23
"3272814",3272814,"2016-08-16","Z300X8KG","ST4000DM000",4.000787e+12,0,114,91,88,23382,12,25
"3273514",3273514,"2016-08-16","Z3016X8J","ST4000DM000",4.000787e+12,0,119,98,87,21441,2,22
"3273559",3273559,"2016-08-16","Z300GQ2V","ST4000DM000",4.000787e+12,0,120,91,85,26760,21,27
"3274553",3274553,"2016-08-16","Z305B6Z3","ST4000DM000",4.000787e+12,0,119,99,84,5168,1,22
"3274857",3274857,"2016-08-16","Z304KCW8","ST4000DM000",4.000787e+12,0,120,92,84,6472,9,23
"3275800",3275800,"2016-08-16","Z3011W91","ST4000DM000",4.000787e+12,0,102,96,87,22158,4,25
"3276642",3276642,"2016-08-16","Z3058MVP","ST4000DM000",4.000787e+12,0,114,97,84,5166,3,25
"3277042",3277042,"2016-08-16","S30111L3","ST4000DM000",4.000787e+12,0,118,98,86,11359,2,15
"3277386",3277386,"2016-08-16","Z3029ASC","ST4000DM000",4.000787e+12,0,118,97,87,13344,3,19
"3277975",3277975,"2016-08-16","WD-WX11DBBGB093","WDC WD60EFRX",6.001175e+12,0,200,199,200,14845,8,NA
"3278509",3278509,"2016-08-16","Z300ZSHX","ST4000DM000",4.000787e+12,0,119,95,87,22159,5,28
"3278679",3278679,"2016-08-16","W300BND1","ST4000DM000",4.000787e+12,0,114,91,89,27535,17,26
"3279169",3279169,"2016-08-16","Z3014LKQ","ST4000DM000",4.000787e+12,0,118,91,89,21937,18,27
"3279863",3279863,"2016-08-16","Z302T681","ST4000DM000",4.000787e+12,0,117,96,85,7931,4,34
"3280169",3280169,"2016-08-16","WD-WX21D947N7H5","WDC WD60EFRX",6.001175e+12,0,200,100,200,14847,5,NA
"3280309",3280309,"2016-08-16","Z304JW7S","ST4000DM000",4.000787e+12,0,114,93,84,7519,7,32
"3280393",3280393,"2016-08-16","Z3025K82","ST4000DM000",4.000787e+12,0,118,91,89,16117,10,18
"3280397",3280397,"2016-08-16","Z3029YRV","ST4000DM000",4.000787e+12,0,119,92,87,12681,11,27
"3280415",3280415,"2016-08-16","Z300YTX5","ST4000DM000",4.000787e+12,0,111,96,88,15895,3,25
"3280463",3280463,"2016-08-16","S3010CKZ","ST4000DM000",4.000787e+12,0,109,92,85,9484,12,26
"3280705",3280705,"2016-08-16","Z302T6D2","ST4000DM000",4.000787e+12,0,116,96,85,8360,4,27
"3280744",3280744,"2016-08-16","Z305KB72","ST4000DM000",4.000787e+12,0,112,95,82,4205,5,35
"3281900",3281900,"2016-08-16","Z305D5MZ","ST4000DM000",4.000787e+12,0,118,93,84,4811,6,27
"3282716",3282716,"2016-08-16","Z305BFXZ","ST4000DM000",4.000787e+12,0,118,97,72,889,3,22
"3283110",3283110,"2016-08-16","MJ0351YNGA6Z8A","Hitachi HDS5C3030ALA630",3.000593e+12,0,100,125,100,32039,25,NA
"3284941",3284941,"2016-08-16","ZA10B15T","ST8000DM002",8.001563e+12,0,79,96,82,1352,2,34
"3285093",3285093,"2016-08-16","Z304KBS2","ST4000DM000",4.000787e+12,0,119,94,85,7586,6,25
"3285325",3285325,"2016-08-16","Z3057DTN","ST4000DM000",4.000787e+12,0,117,97,84,6012,2,24
"3286805",3286805,"2016-08-16","Z304YZ8G","ST4000DM000",4.000787e+12,0,117,97,82,3704,3,26
"3287000",3287000,"2016-08-16","Z3025LA6","ST4000DM000",4.000787e+12,0,118,97,88,15580,3,22
"3287047",3287047,"2016-08-16","Z3025LAG","ST4000DM000",4.000787e+12,0,103,93,89,15557,7,23
"3288140",3288140,"2016-08-16","Z3029Z82","ST4000DM000",4.000787e+12,0,117,91,88,13758,12,24
"3288148",3288148,"2016-08-16","Z3014PBZ","ST4000DM000",4.000787e+12,0,117,91,87,21655,24,22
"3288383",3288383,"2016-08-16","W300D541","ST4000DM000",4.000787e+12,0,117,92,88,26727,36,21
"3288928",3288928,"2016-08-16","Z3040E86","ST4000DM000",4.000787e+12,0,119,91,86,8191,8,22
"3289156",3289156,"2016-08-16","WD-WX31D743YAF2","WDC WD60EFRX",6.001175e+12,0,200,202,200,14844,8,NA
"3289925",3289925,"2016-08-16","WD-WX41D94RN118","WDC WD60EFRX",6.001175e+12,0,200,100,200,14846,5,NA
"3289947",3289947,"2016-08-16","Z300YLQ9","ST4000DM000",4.000787e+12,0,120,94,89,15727,6,20
"3290077",3290077,"2016-08-16","Z302B0B3","ST4000DM000",4.000787e+12,0,107,91,88,13667,11,30
"3290331",3290331,"2016-08-16","ZA125EQX","ST8000DM002",8.001563e+12,0,72,99,83,605,1,32
"3291164",3291164,"2016-08-16","Z300GZ0R","ST4000DM000",4.000787e+12,0,114,91,87,26850,23,23
"3291209",3291209,"2016-08-16","Z304HNKK","ST4000DM000",4.000787e+12,0,115,98,84,6828,2,22
"3292714",3292714,"2016-08-16","Z3015CFB","ST4000DM000",4.000787e+12,0,119,91,87,23039,16,21
"3293419",3293419,"2016-08-16","MK0311YHGKAWPA","Hitachi HDS723030ALA640",3.000593e+12,0,100,123,100,40176,27,NA
"3293769",3293769,"2016-08-16","PL2331LAH46AJJ","HGST HMS5C4040BLE640",4.000787e+12,0,100,100,100,3272,3,NA
"3294035",3294035,"2016-08-16","Z30250F3","ST4000DM000",4.000787e+12,0,119,96,89,16133,4,23
"3294309",3294309,"2016-08-16","Z303ZYFD","ST4000DM000",4.000787e+12,0,108,91,84,8119,11,19
"3294842",3294842,"2016-08-16","W300BHTL","ST4000DM000",4.000787e+12,0,118,92,89,27536,17,26
"3294945",3294945,"2016-08-16","Z304EYKN","ST4000DM000",4.000787e+12,0,119,95,84,7015,5,25
"3295558",3295558,"2016-08-16","WD-WX11D943555F","WDC WD60EFRX",6.001175e+12,0,200,205,200,14843,9,NA
"3295992",3295992,"2016-08-16","Z3054PCD","ST4000DM000",4.000787e+12,0,119,97,68,278,3,27
"3297988",3297988,"2016-08-16","ZA1270HB","ST8000DM002",8.001563e+12,0,81,98,80,390,1,40
"3299385",3299385,"2016-08-16","Z3015Z3B","ST4000DM000",4.000787e+12,0,114,91,84,21441,9,25
"3299645",3299645,"2016-08-16","Z305GVFS","ST4000DM000",4.000787e+12,0,117,99,82,4182,1,23
"3299739",3299739,"2016-08-16","Z3011WXM","ST4000DM000",4.000787e+12,0,111,96,87,22159,4,24
"3300485",3300485,"2016-08-16","Z3015J3M","ST4000DM000",4.000787e+12,0,117,94,84,20580,6,19
"3301455",3301455,"2016-08-16","Z3029YX1","ST4000DM000",4.000787e+12,0,114,94,88,13541,6,26
"3301548",3301548,"2016-08-16","S300XCPL","ST4000DM000",4.000787e+12,0,114,100,85,9561,0,22
"3302246",3302246,"2016-08-16","PL1321LAG35TLH","Hitachi HDS5C4040ALE630",4.000787e+12,0,100,125,100,28630,31,NA
"3302525",3302525,"2016-08-16","Z305BAK1","ST4000DM000",4.000787e+12,0,114,95,78,2195,5,22
"3302571",3302571,"2016-08-16","W300J68Y","ST4000DM000",4.000787e+12,1,114,91,87,25195,17,26
"3302816",3302816,"2016-08-16","Z300GPHJ","ST4000DM000",4.000787e+12,0,113,94,89,27075,6,23
"3303054",3303054,"2016-08-16","WD-WXC1H3440683","WDC WD60EFRX",6.001175e+12,0,200,206,200,14844,8,NA
"3303058",3303058,"2016-08-16","Z300ZRR4","ST4000DM000",4.000787e+12,0,119,91,87,22153,12,24
